,syn_id,tag_id,synapse_correct
1065,1840848,1,True
1066,1676113,1,True
1067,1671916,1,True
1068,2063654,1,True
1069,1157326,1,True
1070,1237546,1,True
1071,439118,1,True
1072,121842,3,False
1073,2197684,1,True
1074,2897308,1,True
1075,3049345,1,True
1076,3256551,1,True
1077,3285824,1,True
1078,2844103,1,True
1079,3013817,1,True
1080,3504135,1,True
1081,3504057,1,True
1082,3507679,1,True
1083,2995973,1,True
1084,1929474,1,True
1085,1517385,1,True
1086,2997191,1,True
1087,1354464,1,True
1088,351731,1,True
1089,2256589,1,True
1090,678414,1,True
1091,644130,1,True
1092,1473120,1,True
1093,2069242,1,True
1094,86168,1,True
1095,3124333,1,True
1096,3176529,1,True
1097,705780,1,True
1098,743106,1,True
1099,943259,1,True
1100,2211480,1,True
1101,2161088,1,True
1102,2941985,1,True
1103,2053378,1,True
1104,3110124,1,True
1105,3104057,1,True
1106,1772984,1,True
1107,3057188,1,True
1108,3275494,1,True
1109,2379172,1,True
1110,865338,1,True
1111,634347,1,True
1112,341200,3,False
1113,1898804,1,True
1114,139679,3,False
1115,214248,1,True
1116,189995,3,False
1117,3022455,1,True
1118,3410940,1,True
1119,3542112,1,True
1120,3360136,1,True
1121,3203321,1,True
1122,991327,1,True
1123,1599915,1,True
1124,1703369,1,True
1125,2124287,1,True
1126,2891643,1,True
1127,2894455,1,True
1128,2977434,1,True
1129,3062263,1,True
1130,3062808,1,True
1131,3130014,1,True
1132,3241326,1,True
1133,3266953,1,True
1134,3267815,1,True
1135,3256498,1,True
1136,3317593,1,True
1137,3420332,3,False
1138,3421426,1,True
1139,2119999,1,True
1140,1605796,1,True
1141,1069692,1,True
1142,334897,1,True
1143,3544668,1,True
1144,1535292,1,True
1145,1493253,1,True
1146,3171212,1,True
1147,3449098,1,True
1148,3058257,1,True
1149,2163193,1,True
1150,2586151,1,True
1151,2092586,1,True
1152,1074504,1,True
1153,3078241,1,True
1154,3280318,1,True
1155,1642611,1,True
1156,3115754,1,True
1157,190152,3,False
1158,622026,1,True
1159,869566,1,True
1160,1753374,1,True
1161,1738028,1,True
1162,344284,1,True
1163,2081624,1,True
1164,1416840,1,True
1165,1569722,1,True
1166,2007834,1,True
1167,2109443,1,True
1168,2112649,1,True
1169,2683093,1,True
1170,2840968,1,True
1171,3032219,1,True
1172,2186983,1,True
1173,3163427,1,True
1174,2216486,1,True
1175,3050334,1,True
1176,3163581,1,True
1177,239200,1,True
1178,3046582,1,True
1179,3087121,1,True
1180,1393531,1,True
1181,1517546,1,True
1182,1871078,1,True
1183,3157968,1,True
1184,3240915,1,True
1185,2047442,1,True
1186,947345,1,True
1187,1122113,1,True
1188,58826,1,True
1189,552648,1,True
1190,1100108,1,True
1191,1517270,1,True
1192,1851402,1,True
1193,2173866,1,True
1194,2948771,1,True
1195,3199448,1,True
1196,408985,1,True
1197,3386746,1,True
1198,2253138,1,True
1199,1968281,1,True
1200,1969849,1,True
1201,1962782,1,True
1202,2038801,1,True
1203,1309932,1,True
1204,479167,1,True
1205,944526,1,True
1206,550670,1,True
1207,625671,1,True
1208,2674616,1,True
1209,3315415,1,True
1210,3361913,1,True
1211,3386791,1,True
1212,1896786,1,True
1213,13561,1,True
1214,354147,1,True
1215,424754,1,True
1216,1685786,1,True
1217,1602227,1,True
1218,1520782,1,True
1219,1860541,1,True
1220,1915527,1,True
1221,2010351,1,True
1222,3013735,1,True
1223,3372029,1,True
1224,964796,1,True
1225,487720,1,True
1226,1714472,1,True
1227,3288001,1,True
1228,3163425,1,True
1229,696233,1,True
1230,731383,1,True
1231,2087075,1,True
1232,2222312,1,True
1233,3043419,1,True
1234,3043652,1,True
1235,2130063,1,True
1236,53436,3,False
1237,1028590,3,False
1238,1161239,1,True
1239,1255897,1,True
1240,1734150,1,True
1241,2065578,1,True
1242,2387571,3,False
1243,2472650,1,True
1244,2692794,1,True
1245,3199142,1,True
1246,3261163,1,True
1247,3249497,1,True
1248,3324409,1,True
1249,1243939,1,True
1250,1521132,1,True
1251,318049,1,True
1252,3189683,1,True
1253,3451186,1,True
1254,3320918,3,False
1255,1231846,1,True
1256,989591,1,True
1257,1498850,1,True
1258,1756113,1,True
1259,409693,3,False
1260,3324451,1,True
1261,775408,1,True
1262,3113068,1,True
1263,1907670,1,True
1264,1384884,1,True
1265,2145842,1,True
1266,3157651,1,True
1267,2917778,1,True
1268,2927734,1,True
1269,3010893,3,False
1270,3028697,1,True
1271,306393,1,True
1272,297593,1,True
1273,1801792,1,True
1274,3395626,1,True
1275,2143067,1,True
1276,953342,1,True
1277,1077165,1,True
1278,1071406,1,True
1279,1147711,1,True
1280,1759148,1,True
1281,2344737,1,True
1282,2980123,1,True
1283,3375849,3,False
1284,3268463,3,False
1285,297471,1,True
1286,24945,3,False
1287,332282,1,True
1288,332626,1,True
1289,868582,1,True
1290,2206165,1,True
1291,2610521,1,True
1292,3516477,1,True
1293,3165759,1,True
1294,3340238,1,True
1295,3249334,1,True
1296,3206209,1,True
1297,3311289,1,True
1298,2072405,1,True
1299,2398795,1,True
1300,1784649,1,True
1301,2351903,1,True
1302,1790660,1,True
1303,2175706,1,True
1304,1863321,1,True
1305,2212932,1,True
1306,802943,1,True
1307,1536089,1,True
1308,847133,3,False
1309,1930067,1,True
1310,1119956,1,True
1311,2216938,1,True
1312,433405,1,True
1313,1160229,1,True
1314,1837026,1,True
1315,2099683,1,True
1316,3098117,1,True
1317,2383775,1,True
1318,3022546,1,True
1319,3088644,1,True
1320,2760770,1,True
1321,3061827,1,True
1322,1686598,1,True
1323,3382087,1,True
1324,3004456,3,False
1325,2936134,1,True
1326,1792289,1,True
1327,1496128,1,True
1328,1379501,1,True
1329,1239530,1,True
1330,548464,1,True
1331,138058,1,True
1332,1946456,1,True
1333,1412681,1,True
1334,1372175,1,True
1335,1599536,3,False
1336,772806,3,False
1337,2044345,1,True
1338,3020111,1,True
1339,1823747,1,True
1340,3069388,1,True
1341,3238552,1,True
1342,3510904,3,False
1343,587385,1,True
1344,3383043,1,True
1345,3015749,1,True
1346,1892228,1,True
1347,3257858,1,True
1348,1126374,1,True
1349,2105171,1,True
1350,40067,1,True
1351,350483,1,True
1352,1012638,1,True
1353,3516503,1,True
1354,2957919,1,True
1355,2447031,1,True
1356,2058938,1,True
1357,2055193,1,True
1358,2984536,3,False
1359,2189361,1,True
1360,1582741,1,True
1361,1356325,1,True
1362,1476397,1,True
1363,299885,1,True
1364,620060,1,True
1365,844143,1,True
1366,993199,1,True
1367,1531649,1,True
1368,1599593,1,True
1369,1645820,1,True
1370,1818192,1,True
1371,1896379,1,True
1372,2078378,1,True
1373,2342324,1,True
1374,742242,1,True
1375,3296611,1,True
1376,3198777,3,False
1377,2455875,1,True
1378,2888562,1,True
1379,2881088,1,True
1380,2028042,1,True
1381,2007954,1,True
1382,2957796,1,True
1383,1718028,1,True
1384,1705673,1,True
1385,2254993,1,True
1386,701422,1,True
1387,1802328,1,True
1388,799204,1,True
1389,42851,3,False
1390,2755847,1,True
1391,3086169,1,True
1392,2540490,1,True
1393,2699638,1,True
1394,2880926,1,True
1395,856808,1,True
1396,857034,1,True
1397,1759125,1,True
1398,2065674,1,True
1399,1976156,1,True
1400,2999013,1,True
1401,1147139,1,True
1402,2947987,1,True
1403,3260238,1,True
1404,3327621,1,True
1405,1048297,1,True
1406,1206776,1,True
1407,2181354,1,True
1408,1650537,1,True
1409,3340228,1,True
1410,2075374,1,True
1411,901411,1,True
1412,1766547,1,True
1413,1986098,1,True
1414,2902594,1,True
1415,2950881,1,True
1416,3180940,1,True
1417,3029010,1,True
1418,3552871,1,True
1419,1381175,1,True
1420,3098707,1,True
1421,3219203,1,True
1422,2573694,1,True
1423,2545776,1,True
1424,2549552,1,True
1425,1839822,1,True
1426,962520,1,True
1427,1653367,1,True
1428,1790945,1,True
1429,1528329,1,True
1430,190461,1,True
1431,234784,1,True
1432,3193731,1,True
1433,3255860,3,False
1434,3067453,1,True
1435,3255289,1,True
1436,657990,1,True
1437,384834,3,False
1438,3103736,1,True
1439,3178883,1,True
1440,1949083,1,True
1441,2877857,1,True
1442,3199958,1,True
1443,2856970,1,True
1444,1342330,1,True
1445,1633322,1,True
1446,925682,1,True
1447,151964,1,True
1448,1326617,1,True
1449,1505591,1,True
1450,280798,1,True
1451,506315,1,True
1452,451971,1,True
1453,3162167,1,True
1454,1043354,1,True
1455,3439810,1,True
1456,3402467,3,False
1457,664246,1,True
1458,1211221,1,True
1459,3491103,1,True
1460,3157808,1,True
1461,270980,1,True
1462,77039,3,False
1463,3027,3,False
1464,804718,3,False
1465,1297481,1,True
1466,826553,1,True
1467,1541813,1,True
1468,1808699,1,True
1469,2042246,1,True
1470,888593,1,True
1471,2131999,1,True
1472,3156155,3,False
1473,3309628,1,True
1474,3344558,1,True
1475,2622339,1,True
1476,3215497,1,True
1477,3181085,1,True
1478,3365871,1,True
1479,1494154,1,True
1480,2304408,1,True
1481,1202702,3,False
1482,711588,3,False
1483,3416665,1,True
1484,3143578,1,True
1485,1417731,1,True
1486,1623773,1,True
1487,272527,1,True
1488,402347,1,True
1489,771396,1,True
1490,1530971,1,True
1491,1235321,1,True
1492,1890747,1,True
1493,1424794,1,True
1494,2094428,1,True
1495,2489573,1,True
1496,3112960,1,True
1497,3155397,1,True
1498,3403716,1,True
1499,3074797,1,True
1500,3056998,1,True
1501,941882,1,True
1502,979698,1,True
1503,1217351,1,True
1504,1434527,1,True
1505,2145849,1,True
1506,3056198,1,True
1507,3131190,1,True
1508,3236982,1,True
1509,3393664,1,True
1510,2819115,1,True
1511,773898,1,True
1512,385493,1,True
1513,2007120,1,True
1514,298402,1,True
1515,2067455,1,True
1516,1365862,1,True
1517,1012903,1,True
1518,1469273,1,True
1519,1443070,1,True
1520,2532216,1,True
1521,3116393,1,True
1522,3065841,1,True
1523,3496421,1,True
1524,2951723,1,True
1525,3423155,1,True
1526,1828834,1,True
1527,2267089,1,True
1528,2903764,1,True
1529,2949666,1,True
1530,3178646,1,True
1531,3297852,1,True
1532,353539,1,True
1533,572543,3,False
1534,1013631,1,True
1535,2077715,1,True
1536,3147082,1,True
1537,1265706,3,False
1538,1436178,1,True
1539,2320449,1,True
1540,2474100,1,True
1541,2920358,1,True
1542,3120401,1,True
1543,3551819,3,False
1544,735893,1,True
1545,891708,1,True
1546,252511,1,True
1547,934286,1,True
1548,2203276,1,True
1549,1341949,1,True
1550,1670149,1,True
1551,2038898,1,True
1552,2981418,1,True
1553,1540852,1,True
1554,2913124,1,True
1555,597746,1,True
1556,3396831,1,True
1557,1437568,1,True
1558,1481377,1,True
1559,1603757,1,True
1560,1818651,1,True
1561,1871758,1,True
1562,2253111,1,True
1563,3216043,1,True
1564,3257490,1,True
1565,3530236,3,False
1566,3538224,1,True
1567,207150,1,True
1568,24737,1,True
1569,1646526,1,True
1570,1719814,1,True
1571,2223882,1,True
1572,3380917,1,True
1573,1449858,1,True
1574,1029215,1,True
1575,2178676,1,True
1576,1338223,1,True
1577,481345,1,True
1578,842793,1,True
1579,388081,1,True
1580,496910,1,True
1581,1055039,1,True
1582,1570486,1,True
1583,784884,1,True
1584,949476,1,True
1585,3261993,1,True
1586,1291395,1,True
1587,3371235,1,True
1588,3179522,1,True
1589,2994539,1,True
1590,1914061,1,True
1591,2337815,1,True
1592,3322525,1,True
1593,3322556,1,True
1594,3548066,1,True
1595,1899281,1,True
1596,1590885,1,True
1597,3119277,1,True
1598,3013582,3,False
1599,3013588,1,True
1600,3013910,1,True
1601,3040446,1,True
1602,165449,1,True
1603,783293,1,True
1604,1501646,1,True
1605,1217026,1,True
1606,1662733,1,True
1607,1893506,1,True
1608,2690516,1,True
1609,2967047,1,True
1610,2965956,1,True
1611,3131461,1,True
1612,3320173,1,True
1613,3315677,1,True
1614,3149019,1,True
1615,2763548,1,True
1616,903488,1,True
1617,1363737,1,True
1618,1439762,1,True
1619,1626378,1,True
1620,1717975,1,True
1621,2104393,1,True
1622,2200668,1,True
1623,2256022,1,True
1624,2525072,1,True
1625,3036445,1,True
1626,3089527,1,True
1627,3055221,1,True
1628,3147377,1,True
1629,3414706,1,True
1630,3414385,1,True
1631,3298314,1,True
1632,2161630,1,True
1633,3162226,1,True
1634,2375278,1,True
1635,2781315,1,True
1636,3177200,1,True
1637,2366934,1,True
1638,356301,1,True
1639,1880052,1,True
1640,803322,1,True
1641,1771975,1,True
1642,1454144,1,True
1643,1504130,1,True
1644,69690,3,False
1645,269039,1,True
1646,255709,1,True
1647,765731,1,True
1648,1230521,1,True
1649,1590500,1,True
1650,1949949,1,True
1651,1844340,1,True
1652,2253635,1,True
1653,2301537,3,False
1654,1479115,1,True
1655,2848727,1,True
1656,3043671,1,True
1657,3169654,1,True
1658,3280706,1,True
1659,317564,1,True
1660,363195,1,True
1661,1142800,1,True
1662,1615977,1,True
1663,2374369,1,True
1664,3204116,1,True
1665,2710149,1,True
1666,2784631,1,True
1667,845992,1,True
1668,1074137,3,False
1669,1522067,1,True
1670,1637025,1,True
1671,1770312,1,True
1672,1942836,1,True
1673,2195495,1,True
1674,2404095,1,True
1675,3226771,1,True
1676,1873140,1,True
1677,118572,1,True
1678,245060,1,True
1679,116883,1,True
1680,521914,1,True
1681,526495,1,True
1682,664834,1,True
1683,828482,1,True
1684,841782,1,True
1685,1605368,1,True
1686,1917715,1,True
1687,3157630,1,True
1688,3106140,1,True
1689,3319701,1,True
1690,1480331,1,True
1691,3218549,1,True
1692,174987,1,True
1693,3127269,1,True
1694,3211426,1,True
1695,3236487,1,True
1696,2171615,1,True
1697,2312471,1,True
1698,1631068,1,True
1699,2100781,1,True
1700,762030,1,True
1701,1847267,1,True
1702,644698,1,True
1703,2298500,1,True
1704,2949856,3,False
1705,80812,3,False
1706,433976,1,True
1707,434185,3,False
1708,315166,1,True
1709,1849339,1,True
1710,2032159,1,True
1711,1498486,1,True
1712,3168775,1,True
1713,3298154,1,True
1714,2877980,1,True
1715,3401132,3,False
1716,3334507,1,True
1717,2912313,1,True
1718,3120960,1,True
1719,1640916,1,True
1720,1821096,1,True
1721,1991672,1,True
1722,3071887,1,True
1723,3153319,1,True
1724,3186714,1,True
1725,384140,1,True
1726,449349,1,True
1727,505151,1,True
1728,100696,1,True
1729,340782,1,True
1730,2055432,1,True
1731,3087780,1,True
1732,3102487,1,True
1733,1573643,1,True
1734,2012822,1,True
1735,2220184,1,True
1736,3275806,1,True
1737,3338759,1,True
1738,812760,1,True
1739,31140,1,True
1740,1903618,1,True
1741,3151816,1,True
1742,853771,1,True
1743,1505361,1,True
1744,2118599,1,True
1745,60374,1,True
1746,1684027,1,True
1747,1693605,1,True
1748,37315,1,True
1749,2783261,1,True
1750,3554455,1,True
1751,3319176,1,True
1752,1967004,1,True
1753,2915241,1,True
1754,218544,1,True
1755,214349,1,True
1756,124394,1,True
1757,304617,3,False
1758,1412674,1,True
1759,1565168,1,True
1760,3119787,1,True
1761,3329982,1,True
1762,578235,1,True
1763,418838,1,True
1764,1803100,1,True
1765,2726993,3,False
1766,3341925,1,True
1767,1071282,1,True
1768,1588103,1,True
1769,1638243,1,True
1770,2114668,1,True
1771,2350825,1,True
1772,3323187,1,True
1773,2785337,1,True
1774,1794672,1,True
1775,2971828,1,True
1776,113173,1,True
1777,3100430,1,True
1778,399948,1,True
1779,1162193,1,True
1780,316682,3,False
1781,1348125,1,True
1782,1592232,1,True
1783,2281672,3,False
1784,2318492,1,True
1785,2996684,1,True
1786,3050186,3,False
1787,1614338,1,True
1788,1194978,1,True
1789,3404457,1,True
1790,505599,1,True
1791,1447648,1,True
1792,2909985,1,True
1793,2990734,1,True
1794,2247971,1,True
1795,2150772,1,True
1796,1878963,1,True
1797,1362264,1,True
1798,1528928,1,True
1799,1131594,1,True
1800,1446953,1,True
1801,1855647,1,True
1802,1367761,1,True
1803,305727,1,True
1804,1456455,1,True
1805,2125395,1,True
1806,3215405,1,True
1807,3034681,1,True
1808,3122714,1,True
1809,3034492,1,True
1810,1482639,1,True
1811,3336758,1,True
1812,3274529,1,True
1813,1420429,1,True
1814,2078163,1,True
1815,1578394,3,False
1816,1592827,1,True
1817,659038,1,True
1818,1007368,1,True
1819,17446,3,False
1820,1134161,1,True
1821,3051793,3,False
1822,1186249,1,True
1823,2033081,1,True
1824,692794,1,True
1825,627266,3,False
1826,657455,1,True
1827,2945309,1,True
1828,1764695,1,True
1829,1149899,1,True
1830,836801,3,False
1831,264691,3,False
1832,341583,1,True
1833,1996927,1,True
1834,1555382,1,True
1835,1034204,1,True
1836,2275784,1,True
1837,2976519,1,True
1838,380754,1,True
1839,2296703,1,True
1840,1061870,1,True
1841,3537712,1,True
1842,2976945,1,True
1843,2932500,1,True
1844,1314560,1,True
1845,3193114,1,True
1846,3532627,3,False
1847,58410,1,True
1848,98732,3,False
1849,137121,1,True
1850,306670,1,True
1851,686400,1,True
1852,1430885,1,True
1853,1778460,1,True
1854,2270648,1,True
1855,2293153,1,True
1856,2583680,1,True
1857,2698910,1,True
1858,2943157,1,True
1859,3035403,1,True
1860,3140772,1,True
1861,3350525,1,True
1862,3536013,1,True
1863,2950924,1,True
1864,2411670,1,True
1865,1723226,1,True
1866,35243,1,True
1867,3522636,3,False
1868,2846260,1,True
1869,2945996,1,True
1870,400028,1,True
1871,528321,1,True
1872,751140,1,True
1873,1390628,1,True
1874,2878537,1,True
1875,3038642,1,True
1876,3314496,1,True
1877,1287530,1,True
1878,1565774,1,True
1879,3023977,1,True
1880,1920242,1,True
1881,3041068,1,True
1882,1593670,1,True
1883,2358328,1,True
1884,2859758,1,True
1885,3134306,1,True
1886,2628468,1,True
1887,3193642,1,True
1888,2688582,1,True
1889,3264639,1,True
1890,3428834,1,True
1891,1489782,1,True
1892,2492438,1,True
1893,398315,1,True
1894,1876298,1,True
1895,3269413,1,True
1896,3287476,1,True
1897,3470479,3,False
1898,400549,1,True
1899,256921,1,True
1900,3224055,1,True
1901,2140367,1,True
1902,2230169,1,True
1903,2982062,1,True
1904,1847838,1,True
1905,2093105,1,True
1906,2850894,1,True
1907,3178268,1,True
1908,3416130,1,True
1909,3129386,1,True
1910,3376044,1,True
1911,1946235,1,True
1912,2951188,1,True
1913,1764029,1,True
1914,3083345,1,True
1915,2342532,1,True
1916,114222,3,False
1917,2177908,1,True
1918,1481170,1,True
1919,3317143,1,True
1920,3005993,1,True
1921,3015036,1,True
1922,2095959,3,False
1923,2095782,1,True
1924,467986,3,False
1925,3353712,1,True
1926,2721004,3,False
1927,62868,3,False
1928,2145233,1,True
1929,3220329,1,True
1930,2076652,1,True
1931,1585998,1,True
1932,1049904,1,True
1933,1356447,1,True
1934,612404,1,True
1935,3001535,1,True
1936,3436942,3,False
1937,2918980,1,True
1938,1321554,1,True
1939,2247705,1,True
1940,1801972,1,True
1941,930048,1,True
1942,3154547,1,True
1943,3322233,1,True
1944,1919029,1,True
1945,2317698,1,True
1946,363864,1,True
1947,2988278,1,True
1948,3217898,1,True
1949,2919267,1,True
1950,1755052,1,True
1951,1008067,1,True
1952,2322766,1,True
1953,947938,1,True
1954,2908936,1,True
1955,2577372,1,True
1956,2036813,1,True
1957,2261649,1,True
1958,1017551,1,True
1959,2137881,1,True
1960,968190,1,True
1961,954499,1,True
1962,2335430,1,True
1963,2369300,1,True
1964,1894448,1,True
1965,3366099,1,True
1966,3217817,1,True
1967,2947221,1,True
1968,1557799,1,True
1969,1528794,1,True
1970,1801718,1,True
1971,651384,1,True
1972,776068,1,True
1973,2455638,1,True
1974,529136,1,True
1975,1524138,1,True
1976,1188104,1,True
1977,1853692,1,True
1978,1989392,1,True
1979,1665439,1,True
1980,76234,3,False
1981,3204666,1,True
1982,1319084,1,True
1983,3426824,1,True
1984,1731441,1,True
1985,3446317,1,True
1986,1916924,1,True
1987,1163285,1,True
1988,1048659,1,True
1989,1276620,1,True
1990,374182,1,True
1991,884914,1,True
1992,2386685,1,True
1993,287950,1,True
1994,3360504,1,True
1995,2036376,1,True
1996,879941,1,True
1997,2949232,1,True
1998,3273145,1,True
1999,3243046,1,True
2000,3371787,1,True
2001,3259766,1,True
2002,3362979,1,True
2003,3126350,3,False
2004,2323311,1,True
2005,1751198,1,True
2006,2011917,1,True
2007,2183740,1,True
2008,2378246,1,True
2009,3037763,1,True
2010,326894,1,True
2011,281699,3,False
2012,2130301,1,True
2013,269019,1,True
2014,349207,1,True
2015,391449,3,False
2016,1602838,1,True
2017,1906462,1,True
2018,2035638,1,True
2019,3291277,1,True
2020,764911,1,True
2021,1004441,1,True
2022,1449142,1,True
2023,1927486,1,True
2024,3053342,1,True
2025,3322222,1,True
2026,2262768,1,True
2027,1924202,1,True
2028,239316,1,True
2029,108825,1,True
2030,1073666,1,True
2031,2985228,1,True
2032,3201022,1,True
2033,3010492,1,True
2034,3138294,1,True
2035,3182699,1,True
2036,330932,1,True
2037,810421,1,True
2038,866799,1,True
2039,1359938,1,True
2040,1481530,1,True
2041,1618496,1,True
2042,1642986,1,True
2043,1689597,1,True
2044,1742000,1,True
2045,1982584,1,True
2046,2139559,1,True
2047,2181712,1,True
2048,3494190,1,True
2049,1041487,1,True
2050,3521541,1,True
2051,1332304,1,True
2052,1857824,1,True
2053,248933,1,True
2054,3412614,3,False
2055,1997527,1,True
2056,2130804,1,True
2057,899659,1,True
2058,1497626,1,True
2059,3288363,1,True
2060,1303071,1,True
2061,2723604,1,True
2062,2137903,1,True
2063,1262847,1,True
2064,1625938,1,True
2065,2219406,1,True
2066,1825332,1,True
2067,205383,1,True
2068,501662,1,True
2069,1979688,1,True
2070,2933008,1,True
2071,3156089,1,True
2072,3370289,1,True
2073,1016502,1,True
2074,3474637,1,True
